watchrate,taxonomy_type,tag_name,globalviewcount,videocount,avgduration,avgtotalsecondsperview,totalsecondsperview,sumtotalvideoviews,proscore
43.98627628,content,nose bleed,2635732,44,125.039,55,2425,485,yogurt - rfg yogurt - dannon
43.98627628,content,Coke can,2635732,44,125.039,55,2425,485,yogurt - rfg yogurt - dannon
43.98627628,Rekognition-Celebrities,Joris Kayembe,2635732,44,125.039,55,2425,485,yogurt - rfg yogurt - dannon
23.78370151,Rekognition-Celebrities,Joan Fontaine,3043876,44,105.114,25,1100,220,yogurt - rfg yogurt - dannon
61.62361624,Rekognition-Celebrities,Ronald Isley,5350136,44,271,167,7370,1474,yogurt - rfg yogurt - dannon
43.98627628,brand,Stranger Things,2642728,44,125.039,55,2425,485,yogurt - rfg yogurt - dannon
43.98627628,content,chalk board,2635732,44,125.039,55,2425,485,yogurt - rfg yogurt - dannon
43.98627628,content,tv theory,2635732,44,125.039,55,2425,485,yogurt - rfg yogurt - dannon
43.98627628,content,battle,2635952,44,125.039,55,2425,485,yogurt - rfg yogurt - dannon
16.86340707,Rekognition-Celebrities,Casemiro,1768800,44,533.699979,90,3960,792,yogurt - rfg yogurt - dannon
43.98627628,content,girl screaming,2635732,44,125.039,55,2425,485,yogurt - rfg yogurt - dannon
43.98627628,content,Classroom,2651308,44,125.039,55,2425,485,yogurt - rfg yogurt - dannon
43.98627628,content,Girl with Short Hair,2635732,44,125.039,55,2425,485,yogurt - rfg yogurt - dannon
47.61904762,Rekognition-Celebrities,Vince Clarke,3486736,44,84,40,1760,352,yogurt - rfg yogurt - dannon
43.98627628,content,telekenisis,2635732,44,125.039,55,2425,485,yogurt - rfg yogurt - dannon
91.96496127,Rekognition-Labels,Cab,3260136,44,53.281162,49,2185,437,yogurt - rfg yogurt - dannon
20.93663912,Rekognition-Celebrities,Axel Rudi Pell,1484912,44,726,152,6710,1342,yogurt - rfg yogurt - dannon
43.98627628,content,Monster,2713964,44,125.039,55,2425,485,yogurt - rfg yogurt - dannon
62.14320662,Rekognition-Labels,Studio,4036711,43,251.033071,156,6715,1343,yogurt - rfg yogurt - dannon
65.66959088,Rekognition-Labels,Frost,2253458,43,53.297119,35,1545,309,yogurt - rfg yogurt - dannon
61.7836663,Rekognition-Labels,Crypt,3046980,43,87.401741,54,2340,468,yogurt - rfg yogurt - dannon
99.46591909,Rekognition-Labels,Cardigan,4267234,43,260.390697,259,11140,2228,yogurt - rfg yogurt - dannon
65.98698017,Rekognition-Labels,Boston Bull,2813361,43,119.720587,79,3410,682,yogurt - rfg yogurt - dannon
49.99213374,content,Cutting,1911588,42,100.015735,50,2120,424,yogurt - rfg yogurt - dannon
95.63199199,Rekognition-Labels,Coral Reef,3313506,42,119.20697,114,4815,963,yogurt - rfg yogurt - dannon
56.49928628,Rekognition-Labels,Parthenon,6168204,42,90.266627,51,2150,430,yogurt - rfg yogurt - dannon
60.8305202,Rekognition-Celebrities,Georgina Bloomberg,3974040,42,90.41514,55,2340,468,yogurt - rfg yogurt - dannon
66.91141636,Rekognition-Celebrities,Ilse Paulis,2964696,42,59.780531,40,1690,338,yogurt - rfg yogurt - dannon
49.99213374,Rekognition-Labels,Okra,1911588,42,100.015735,50,2120,424,yogurt - rfg yogurt - dannon
66.91141636,Rekognition-Celebrities,Vanessa Carlton,2964696,42,59.780531,40,1690,338,yogurt - rfg yogurt - dannon
89.39546318,Rekognition-Celebrities,Wong Cho-lam,4031916,42,44.745,40,1680,336,yogurt - rfg yogurt - dannon
126.5920132,Rekognition-Celebrities,Gienek Loska,3792348,42,15.798785,20,855,171,yogurt - rfg yogurt - dannon
49.99213374,content,Jalapeño Popper ,1911588,42,100.015735,50,2120,424,yogurt - rfg yogurt - dannon
77.70093561,Rekognition-Celebrities,Aidy Bryant,1873956,42,232.944428,181,7610,1522,yogurt - rfg yogurt - dannon
40.15448803,Rekognition-Labels,Grapes,2937186,42,119.538319,48,2035,407,yogurt - rfg yogurt - dannon
62.63424412,Rekognition-Labels,Handwriting,6503238,42,106.970238,67,2850,570,yogurt - rfg yogurt - dannon
49.99213374,content,measuring cup,1911588,42,100.015735,50,2120,424,yogurt - rfg yogurt - dannon
111.9378416,Rekognition-Celebrities,Kathleen Blanco,2038302,42,30.374,34,1435,287,yogurt - rfg yogurt - dannon
91.59660317,Rekognition-Celebrities,Anthony Hopkins,2811564,42,90.614714,83,3510,702,yogurt - rfg yogurt - dannon
72.69785873,Rekognition-Labels,Valley,4368378,42,82.53338,60,2545,509,yogurt - rfg yogurt - dannon
55.91797822,Rekognition-Celebrities,Abraham Lincoln,2309748,42,143.066689,80,3370,674,yogurt - rfg yogurt - dannon
54.96205637,Rekognition-Labels,Dip,2792748,42,96.430162,53,2240,448,yogurt - rfg yogurt - dannon
86.02349229,Rekognition-Labels,Trailer Truck,4891362,42,179.020865,154,6470,1294,yogurt - rfg yogurt - dannon
49.99213374,content,Pretzel Dog ,1911588,42,100.015735,50,2120,424,yogurt - rfg yogurt - dannon
74.76190519,Rekognition-Celebrities,Duane Vermeulen,5166756,42,78.917197,59,2490,498,yogurt - rfg yogurt - dannon
66.91141636,Rekognition-Celebrities,Jock Mahoney,2964696,42,59.780531,40,1690,338,yogurt - rfg yogurt - dannon
56.20098142,content,People eating together ,2658522,41,119.215,67,2775,555,yogurt - rfg yogurt - dannon
87.34691689,Rekognition-Labels,Hurricane,6386406,41,103.037409,90,3690,738,yogurt - rfg yogurt - dannon
56.20098142,content,Pork Shoulder ,2658317,41,119.215,67,2775,555,yogurt - rfg yogurt - dannon
63.94784364,Rekognition-Labels,Garlic,2038930,41,96.954012,62,2580,516,yogurt - rfg yogurt - dannon
94.69514402,Rekognition-Labels,Pond,3130022,41,108.770097,103,4235,847,yogurt - rfg yogurt - dannon
9.153318078,Rekognition-Celebrities,Kyle Quincey,4653008,41,437,40,1640,328,yogurt - rfg yogurt - dannon
56.20098142,brand,The Beatrice Inn ,2658317,41,119.215,67,2775,555,yogurt - rfg yogurt - dannon
66.00160654,Rekognition-Labels,Sewing,7635922,41,95.452222,63,2600,520,yogurt - rfg yogurt - dannon
71.09055716,Rekognition-Labels,Land,7075411,41,140.665658,100,4105,821,yogurt - rfg yogurt - dannon
63.73285121,adjective,Relevant,4007135,41,89.435823,57,2350,470,yogurt - rfg yogurt - dannon
42.51519918,Rekognition-Celebrities,Will Shortz,3952031,41,94.084,40,1640,328,yogurt - rfg yogurt - dannon
44.27092706,Rekognition-Celebrities,Helen Slater,2631503,41,187.481956,83,3415,683,yogurt - rfg yogurt - dannon
56.20098142,content,Restaurant staff,2658317,41,119.215,67,2775,555,yogurt - rfg yogurt - dannon
58.95746602,brand,Netflix,3439121,41,133.994904,79,3255,651,yogurt - rfg yogurt - dannon
56.20098142,content,Modern cuisine ,2658317,41,119.215,67,2775,555,yogurt - rfg yogurt - dannon
43.1103977,Rekognition-Labels,Vest,4625210,41,320.10839,138,5685,1137,yogurt - rfg yogurt - dannon
106.8603944,Rekognition-Labels,Seasoning,3551720,40,90.772639,97,3915,783,yogurt - rfg yogurt - dannon
97.24229253,Rekognition-Labels,Brain Coral,3039240,40,120.318019,117,4700,940,yogurt - rfg yogurt - dannon
49.37598965,Rekognition-Celebrities,Clay Walker,1746240,40,117.466,58,2320,464,yogurt - rfg yogurt - dannon
119.4100009,Rekognition-Labels,Alpaca,696400,40,52.7594,63,2540,508,yogurt - rfg yogurt - dannon
24.16340504,Rekognition-Labels,Attic,2548000,40,405.571979,98,3945,789,yogurt - rfg yogurt - dannon
64.22621982,Rekognition-Labels,Plaza,3340000,40,94.976787,61,2460,492,yogurt - rfg yogurt - dannon
17.74798004,Rekognition-Celebrities,Joe Maddon,2055680,40,304.259977,54,2180,436,yogurt - rfg yogurt - dannon
40.41231558,Rekognition-Celebrities,Erin Andrews,1977400,40,363.7505,147,5900,1180,yogurt - rfg yogurt - dannon
53.82104087,Rekognition-Labels,Angel,2092240,40,143.066724,77,3100,620,yogurt - rfg yogurt - dannon
84.58430386,Rekognition-Celebrities,Paulo Costanzo,808000,40,266.0068,225,9000,1800,yogurt - rfg yogurt - dannon
91.12020799,Rekognition-Labels,Playing Basketball,1065600,40,117.4273,107,4310,862,yogurt - rfg yogurt - dannon
24.16340504,Rekognition-Labels,Apartment,3098040,40,405.571979,98,3945,789,yogurt - rfg yogurt - dannon
24.16340504,Rekognition-Labels,Loft,3363480,40,405.571979,98,3945,789,yogurt - rfg yogurt - dannon
80.9791218,category,Society,2498080,40,18.523293,15,605,121,yogurt - rfg yogurt - dannon
63.08550205,Rekognition-Labels,Tram,5116200,40,115.715969,73,2950,590,yogurt - rfg yogurt - dannon
97.24229253,Rekognition-Labels,Alcyonacea,3039240,40,120.318019,117,4700,940,yogurt - rfg yogurt - dannon
68.52101668,Rekognition-Celebrities,Matt Reynolds,2015680,40,93.402,64,2560,512,yogurt - rfg yogurt - dannon
53.82104087,Rekognition-Labels,Archangel,2092240,40,143.066724,77,3100,620,yogurt - rfg yogurt - dannon
99.1902834,Rekognition-Celebrities,Zineb El Rhazoui,6356800,40,247,245,9800,1960,yogurt - rfg yogurt - dannon
49.57173188,Rekognition-Labels,Cyclist,2683920,40,189.6242,94,3760,752,yogurt - rfg yogurt - dannon
23.94484931,Rekognition-Celebrities,Melania Trump,1873600,40,263.1046,63,2520,504,yogurt - rfg yogurt - dannon
69.9927356,Rekognition-Celebrities,Julee Cruise,1422400,40,188.591,132,5300,1060,yogurt - rfg yogurt - dannon
63.08550205,Rekognition-Labels,Trolley,5116200,40,115.715969,73,2950,590,yogurt - rfg yogurt - dannon
93.18066613,Rekognition-Celebrities,Barbara Tabita,1035200,40,134.148,125,5000,1000,yogurt - rfg yogurt - dannon
63.08550205,Rekognition-Labels,Cable Car,5198680,40,115.715969,73,2950,590,yogurt - rfg yogurt - dannon
63.08550205,Rekognition-Labels,Streetcar,5116200,40,115.715969,73,2950,590,yogurt - rfg yogurt - dannon
64.22621982,Rekognition-Labels,Town Square,3340000,40,94.976787,61,2460,492,yogurt - rfg yogurt - dannon
119.4100009,Rekognition-Labels,Llama,696400,40,52.7594,63,2540,508,yogurt - rfg yogurt - dannon
65.92598342,Rekognition-Labels,Patient,8299239,39,62.190957,41,1620,324,yogurt - rfg yogurt - dannon
35.37292741,Rekognition-Celebrities,Jennifer Teege,2754531,39,115.907851,41,1625,325,yogurt - rfg yogurt - dannon
65.0869521,Rekognition-Celebrities,Jonathan Nott,1519479,39,98.33,64,2505,501,yogurt - rfg yogurt - dannon
51.9982172,Rekognition-Celebrities,Ami Bera,1904292,39,94.234,49,1935,387,yogurt - rfg yogurt - dannon
36.82042763,Rekognition-Labels,Calculator,1942317,39,116.783,43,1710,342,yogurt - rfg yogurt - dannon
44.20322299,Rekognition-Labels,Crystal,3432351,39,251.112911,111,4345,869,yogurt - rfg yogurt - dannon
75.67132645,Rekognition-Labels,Spiral,6085131,39,126.864434,96,3755,751,yogurt - rfg yogurt - dannon
59.20179446,brand,Youtube,5720715,39,435.797601,258,10085,2017,yogurt - rfg yogurt - dannon
64.55859631,Rekognition-Labels,Ring,1997034,39,58.861255,38,1490,298,yogurt - rfg yogurt - dannon
63.98420504,Rekognition-Celebrities,Vincent Kok,2091375,39,109.402,70,2730,546,yogurt - rfg yogurt - dannon
57.18059697,type,Entrepreneurship,1459884,38,90.939939,52,1990,398,yogurt - rfg yogurt - dannon
69.9927356,Rekognition-Celebrities,James Mercer,1283716,38,188.591,132,5035,1007,yogurt - rfg yogurt - dannon
74.61601052,Rekognition-Labels,Dungeon,5753542,38,71.030332,53,2040,408,yogurt - rfg yogurt - dannon
95.41107525,Rekognition-Celebrities,Kâzım Koyuncu,2197502,38,71.270552,68,2605,521,yogurt - rfg yogurt - dannon
61.74407816,type,Innovation,2191916,38,93.936134,58,2205,441,yogurt - rfg yogurt - dannon
99.55267664,Rekognition-Celebrities,Vissarion,8214194,38,226.011,225,8550,1710,yogurt - rfg yogurt - dannon
43.04589103,Rekognition-Labels,Lathe,3532020,37,246.248823,106,3945,789,yogurt - rfg yogurt - dannon
78.46511977,Rekognition-Labels,Atv,2613310,37,62.44813,49,1825,365,yogurt - rfg yogurt - dannon
41.31700003,category,Hobbies & Interests,3540123,37,145.218675,60,2245,449,yogurt - rfg yogurt - dannon
19.17254573,Rekognition-Labels,Blazer,4339989,37,292.084321,56,2090,418,yogurt - rfg yogurt - dannon
74.42398226,Rekognition-Labels,Flag,2604467,37,170.643919,127,4720,944,yogurt - rfg yogurt - dannon
104.3956044,Rekognition-Celebrities,Danny McBride,7054457,37,91,95,3515,703,yogurt - rfg yogurt - dannon
107.1779091,Rekognition-Labels,Albatross,2160036,36,81.173444,87,3155,631,yogurt - rfg yogurt - dannon
70.4048069,Rekognition-Labels,Canyon,3194064,36,78.119666,55,1985,397,yogurt - rfg yogurt - dannon
96.72331181,Rekognition-Celebrities,Donna Langley,1931040,36,134.404,130,4680,936,yogurt - rfg yogurt - dannon
70.62955752,Rekognition-Celebrities,Steve Allen,2633364,36,104.772,74,2685,537,yogurt - rfg yogurt - dannon
46.24372516,Rekognition-Labels,Digital Watch,1684584,36,114.610144,53,1910,382,yogurt - rfg yogurt - dannon
52.05622072,Rekognition-Celebrities,Dumbfoundead,2441664,36,90.287,47,1695,339,yogurt - rfg yogurt - dannon
67.89503355,Rekognition-Celebrities,Big Sean,1448064,36,60.387333,41,1500,300,yogurt - rfg yogurt - dannon
109.4266257,Rekognition-Celebrities,Jason Moran,1737072,36,94.127,103,3720,744,yogurt - rfg yogurt - dannon
65.61603572,content,Trailer (promotion),2952360,36,128.017487,84,3025,605,yogurt - rfg yogurt - dannon
126.1734717,content,Animal shelter,2755296,36,113.336027,143,5165,1033,yogurt - rfg yogurt - dannon
143.9972583,Rekognition-Labels,School,1636416,36,43.750833,63,2280,456,yogurt - rfg yogurt - dannon
41.69031866,Rekognition-Celebrities,Becca,816804,36,424.559,177,6390,1278,yogurt - rfg yogurt - dannon
40.04434307,Rekognition-Labels,Joystick,2037636,36,147.336666,59,2150,430,yogurt - rfg yogurt - dannon
40.8161014,Rekognition-Celebrities,Mehmet Oz,2768256,36,90.6505,37,1350,270,yogurt - rfg yogurt - dannon
63.4160537,adjective,Helpful,2692224,36,141.9199,90,3250,650,yogurt - rfg yogurt - dannon
104.9344003,Rekognition-Labels,Gorilla,957168,36,37.166077,39,1410,282,yogurt - rfg yogurt - dannon
77.05299802,Rekognition-Labels,High Rise,3756744,36,145.3545,112,4055,811,yogurt - rfg yogurt - dannon
52.05622072,Rekognition-Celebrities,Marwa,2441664,36,90.287,47,1695,339,yogurt - rfg yogurt - dannon
107.4734851,Rekognition-Celebrities,Rita Moreno,1534464,36,228.893666,246,8880,1776,yogurt - rfg yogurt - dannon
31.58626341,Rekognition-Labels,Rust,2379720,35,158.29666,50,1765,353,yogurt - rfg yogurt - dannon
57.52140055,Rekognition-Celebrities,Jim Harbaugh,2930375,35,60.846919,35,1225,245,yogurt - rfg yogurt - dannon
60.45358275,Rekognition-Labels,Feather Boa,1816115,35,124.062126,75,2630,526,yogurt - rfg yogurt - dannon
111.3913639,Rekognition-Labels,Ham,2869580,35,90.671302,101,3555,711,yogurt - rfg yogurt - dannon
74.76190519,Rekognition-Celebrities,Lilly Singh,3588025,35,78.917197,59,2075,415,yogurt - rfg yogurt - dannon
99.50594509,Rekognition-Celebrities,Hasan Minhaj,1153460,35,63.3128,63,2205,441,yogurt - rfg yogurt - dannon
44.55326841,Rekognition-Celebrities,Aziz Ansari,5675460,35,249.139971,111,3905,781,yogurt - rfg yogurt - dannon
36.21823661,Rekognition-Celebrities,Kristina Buozyte,2474150,35,138.052,50,1750,350,yogurt - rfg yogurt - dannon
80.22545203,adjective,Boring,3258325,35,64.817335,52,1850,370,yogurt - rfg yogurt - dannon
83.27223204,Rekognition-Labels,Shower,2007285,35,142.90478,119,4165,833,yogurt - rfg yogurt - dannon
98.79404289,Rekognition-Celebrities,James Comey,1737050,35,298.601,295,10325,2065,yogurt - rfg yogurt - dannon
86.63765229,Rekognition-Labels,Spa,1791615,35,75.025117,65,2300,460,yogurt - rfg yogurt - dannon
60.45358275,Rekognition-Labels,Scarf,1816115,35,124.062126,75,2630,526,yogurt - rfg yogurt - dannon
47.63040159,Rekognition-Celebrities,James Randi,2171540,35,92.377974,44,1560,312,yogurt - rfg yogurt - dannon
48.99245942,Rekognition-Celebrities,Gerry Bamman,2005675,35,93.892,46,1625,325,yogurt - rfg yogurt - dannon
8.251738022,Rekognition-Celebrities,Barack Obama,1332868,34,266.6105,22,765,153,yogurt - rfg yogurt - dannon
60.20471459,type,Product Review,2651014,34,181.048944,109,3715,743,yogurt - rfg yogurt - dannon
74.89288005,Rekognition-Labels,Burrito,2248760,34,45.398174,34,1185,237,yogurt - rfg yogurt - dannon
68.53430164,Rekognition-Celebrities,Keny Arkana,3304188,34,74.415291,51,1760,352,yogurt - rfg yogurt - dannon
77.13573859,Rekognition-Labels,Rural,3957090,34,123.159513,95,3245,649,yogurt - rfg yogurt - dannon
65.12605042,Rekognition-Celebrities,Ismo Leikola,1070456,34,238,155,5270,1054,yogurt - rfg yogurt - dannon
66.58083435,Rekognition-Celebrities,Sammy J,1515040,34,90.116023,60,2050,410,yogurt - rfg yogurt - dannon
34.62795604,Rekognition-Labels,Launch,2913222,34,522.699058,181,6160,1232,yogurt - rfg yogurt - dannon
78.38785619,Rekognition-Celebrities,Atul Agnihotri,1750184,34,91.850962,72,2465,493,yogurt - rfg yogurt - dannon
56.67546009,Rekognition-Celebrities,Jean-Louis Billon,1640228,34,65.283987,37,1270,254,yogurt - rfg yogurt - dannon
169.805533,Rekognition-Labels,Stallion,1519222,34,90.69198,154,5260,1052,yogurt - rfg yogurt - dannon
58.87683741,Rekognition-Labels,Fork,1464078,33,107.00303,63,2095,419,yogurt - rfg yogurt - dannon
67.22202281,Rekognition-Labels,Downtown,2474703,33,95.206894,64,2135,427,yogurt - rfg yogurt - dannon
109.182365,content,animal abuse,2244858,33,95.253478,104,3460,692,yogurt - rfg yogurt - dannon
79.43678131,Rekognition-Labels,Sweets,3549051,33,60.425409,48,1600,320,yogurt - rfg yogurt - dannon
69.8122965,Rekognition-Labels,Oscilloscope,2576046,33,97.404044,68,2275,455,yogurt - rfg yogurt - dannon
57.81020439,category,Careers,4290495,33,444.558193,257,8485,1697,yogurt - rfg yogurt - dannon
71.13410671,Rekognition-Celebrities,Katrin Cartlidge,487509,33,203.840333,145,4785,957,yogurt - rfg yogurt - dannon
77.64829206,Rekognition-Celebrities,Mitchell Hurwitz,1369962,33,154.543,120,3960,792,yogurt - rfg yogurt - dannon
13.64263472,Rekognition-Celebrities,Ahmad Badreddin Hassoun,495132,33,520.427333,71,2365,473,yogurt - rfg yogurt - dannon
91.44836963,Rekognition-Celebrities,Bobby Moynihan,1931886,33,289.781,265,8745,1749,yogurt - rfg yogurt - dannon
100.6289308,Rekognition-Celebrities,Travis Kelce,3647061,33,159,160,5280,1056,yogurt - rfg yogurt - dannon
79.43678131,Rekognition-Labels,Jelly,3342009,33,60.425409,48,1600,320,yogurt - rfg yogurt - dannon
93.19334548,Rekognition-Labels,Ranch,1710984,33,95.500381,89,2965,593,yogurt - rfg yogurt - dannon
43.29609267,Rekognition-Labels,Lemon,2107743,33,94.696767,41,1365,273,yogurt - rfg yogurt - dannon
129.4107453,Rekognition-Celebrities,Vanda Hybnerová,1088637,33,115.910004,150,4950,990,yogurt - rfg yogurt - dannon
79.43678131,Rekognition-Labels,Confectionery,3549051,33,60.425409,48,1600,320,yogurt - rfg yogurt - dannon
30.64841903,Rekognition-Celebrities,Jahlil Okafor,2567862,33,398.062947,122,4035,807,yogurt - rfg yogurt - dannon
76.32822485,adjective,Inspiring,3214497,33,132.323266,101,3340,668,yogurt - rfg yogurt - dannon
59.75701853,Rekognition-Celebrities,Trace Adkins,2634885,33,95.386285,57,1905,381,yogurt - rfg yogurt - dannon
92.13872972,Rekognition-Labels,Police,1433487,33,65.119196,60,1980,396,yogurt - rfg yogurt - dannon
85.20338158,Rekognition-Celebrities,Marcin Koszałka,1457152,32,90.372,77,2480,496,yogurt - rfg yogurt - dannon
99.29562168,Rekognition-Celebrities,Nursel Aydoğan,906624,32,60.425625,60,1920,384,yogurt - rfg yogurt - dannon
85.92480429,Rekognition-Labels,Gravel,1948864,32,122.199871,105,3390,678,yogurt - rfg yogurt - dannon
101.7477029,Rekognition-Celebrities,Angus Stone,2328064,32,40.29575,41,1320,264,yogurt - rfg yogurt - dannon
57.48600437,Rekognition-Celebrities,Heiko Maas,934400,32,113.071,65,2080,416,yogurt - rfg yogurt - dannon
79.84029497,Rekognition-Labels,Car Dealership,2815936,32,101.452531,81,2600,520,yogurt - rfg yogurt - dannon
85.92480429,Rekognition-Labels,Dirt Road,1948864,32,122.199871,105,3390,678,yogurt - rfg yogurt - dannon
100.3707536,Rekognition-Celebrities,Brett Favre,2464512,32,274.9805,276,8840,1768,yogurt - rfg yogurt - dannon
61.62361624,Rekognition-Celebrities,Slash,3302208,32,271,167,5360,1072,yogurt - rfg yogurt - dannon
52.16375869,type,Service,974304,32,92.017909,48,1565,313,yogurt - rfg yogurt - dannon
30.1072571,Rekognition-Celebrities,Ana Rujas,1145856,32,398.575,120,3840,768,yogurt - rfg yogurt - dannon
59.75859567,Rekognition-Labels,Algae,2039936,32,97.057167,58,1870,374,yogurt - rfg yogurt - dannon
40.41231558,Rekognition-Celebrities,Donald Penn,1265536,32,363.7505,147,4720,944,yogurt - rfg yogurt - dannon
110.6834184,Rekognition-Celebrities,Ahmet Güneştekin,1009664,32,77.699082,86,2760,552,yogurt - rfg yogurt - dannon
53.83565037,Rekognition-Labels,Banana Boat,1205621,31,78.015218,42,1325,265,yogurt - rfg yogurt - dannon
147.6158586,Rekognition-Labels,Waterfowl,2148486,31,64.356229,95,2975,595,yogurt - rfg yogurt - dannon
83.34899175,Rekognition-Labels,Teddy Bear,3001730,31,117.577907,98,3040,608,yogurt - rfg yogurt - dannon
45.89164354,Rekognition-Labels,Cosplay,2307268,31,130.742757,60,1885,377,yogurt - rfg yogurt - dannon
97.83172064,adjective,Trustworthy,1573436,31,128.792583,126,3930,786,yogurt - rfg yogurt - dannon
51.63846093,soundtrack,Muzak,744186,31,92.953971,48,1500,300,yogurt - rfg yogurt - dannon
49.5029988,content,Live Concert,1233056,31,50.501991,25,800,160,yogurt - rfg yogurt - dannon
78.42443536,Rekognition-Labels,Clock Tower,1587293,31,146.63797,115,3575,715,yogurt - rfg yogurt - dannon
51.63846093,category,Cruises,744186,31,92.953971,48,1500,300,yogurt - rfg yogurt - dannon
61.62361624,Rekognition-Celebrities,Fonzworth Bentley,2487150,30,271,167,5025,1005,yogurt - rfg yogurt - dannon
101.2091921,Rekognition-Labels,Colt Horse,1010490,30,84.972519,86,2600,520,yogurt - rfg yogurt - dannon
101.0358536,Rekognition-Celebrities,Benoît McGinnis,250350,30,105.903,107,3225,645,yogurt - rfg yogurt - dannon
62.0434304,Rekognition-Celebrities,Lynne Tillman,2293200,30,99.93,62,1875,375,yogurt - rfg yogurt - dannon
59.38441551,Rekognition-Labels,Mining,1486890,30,99.352666,59,1780,356,yogurt - rfg yogurt - dannon
61.71267071,Rekognition-Labels,Mashed Potato,1618260,30,64.816511,40,1205,241,yogurt - rfg yogurt - dannon
34.88940344,Rekognition-Celebrities,Chang Hye-jin,1099320,30,171.971986,60,1810,362,yogurt - rfg yogurt - dannon
91.18109586,Rekognition-Celebrities,David Gray,1254600,30,131.606227,120,3600,720,yogurt - rfg yogurt - dannon
115.5868924,Rekognition-Celebrities,Christian Duguay,1171650,30,60.5605,70,2125,425,yogurt - rfg yogurt - dannon
48.47763321,Rekognition-Labels,Hiking,1582380,30,88.7007,43,1305,261,yogurt - rfg yogurt - dannon
68.40612645,Rekognition-Labels,Snowplow,1046130,30,55.55058,38,1165,233,yogurt - rfg yogurt - dannon
34.98882982,Rekognition-Labels,Avocado,1936230,30,134.328585,47,1415,283,yogurt - rfg yogurt - dannon
53.73798342,Rekognition-Celebrities,Javi Castellano,905310,30,91.183176,49,1470,294,yogurt - rfg yogurt - dannon
112.9407381,Rekognition-Labels,Hog,2577420,30,25.677183,29,870,174,yogurt - rfg yogurt - dannon
96.00204804,Rekognition-Celebrities,Laura Davies,489600,30,46.874,45,1350,270,yogurt - rfg yogurt - dannon
54.23663543,Rekognition-Labels,Hall,1174590,30,127.220281,69,2080,416,yogurt - rfg yogurt - dannon
82.63028731,Rekognition-Celebrities,Velvet Sky,3816000,30,60.5105,50,1500,300,yogurt - rfg yogurt - dannon
112.9407381,Rekognition-Labels,Boar,2488770,30,25.677183,29,870,174,yogurt - rfg yogurt - dannon
12.66874724,Rekognition-Celebrities,Noah Taylor,2184750,30,528.8605,67,2025,405,yogurt - rfg yogurt - dannon
34.88940344,Rekognition-Celebrities,Kim Yuna,1099320,30,171.971986,60,1810,362,yogurt - rfg yogurt - dannon
83.70607029,Rekognition-Celebrities,Chris Redd,1143450,30,313,262,7875,1575,yogurt - rfg yogurt - dannon
54.23663543,Rekognition-Labels,Auditorium,1174590,30,127.220281,69,2080,416,yogurt - rfg yogurt - dannon
77.65538337,Rekognition-Labels,Kitten,3869820,30,61.811555,48,1450,290,yogurt - rfg yogurt - dannon
56.29897774,Rekognition-Labels,Contact Lens,1354140,30,76.377941,43,1310,262,yogurt - rfg yogurt - dannon
62.0434304,Rekognition-Celebrities,Alessandra Torresani,2293200,30,99.93,62,1875,375,yogurt - rfg yogurt - dannon
69.69716424,Rekognition-Labels,Pyramid,1273680,30,76.043266,53,1610,322,yogurt - rfg yogurt - dannon
76.15696007,Rekognition-Celebrities,Jarppi Leppälä,1974780,30,48.583872,37,1110,222,yogurt - rfg yogurt - dannon
79.58245737,Rekognition-Celebrities,Nico Evers-Swindell,1643400,30,301.574,240,7200,1440,yogurt - rfg yogurt - dannon
57.67499369,type,Educational Content,3685755,29,513.220689,296,8585,1717,yogurt - rfg yogurt - dannon
37.59324027,content,Nightclub,1060849,29,69.16137,26,780,156,yogurt - rfg yogurt - dannon
54.20957453,Rekognition-Celebrities,Lil Uzi Vert,1965417,29,282.237965,153,4455,891,yogurt - rfg yogurt - dannon
50.66532116,content,Salt,1366190,29,78.949465,40,1175,235,yogurt - rfg yogurt - dannon
57.51863835,format,Voiceover - Female,3871355,29,490.275862,282,8200,1640,yogurt - rfg yogurt - dannon
44.64314496,type,Web Series,1342294,29,76.159509,34,1000,200,yogurt - rfg yogurt - dannon
86.92366508,Rekognition-Celebrities,Scott Sternberg,921214,29,71.326951,62,1825,365,yogurt - rfg yogurt - dannon
102.6773602,Rekognition-Celebrities,Yehoram Gaon,2121611,29,45.774453,47,1390,278,yogurt - rfg yogurt - dannon
91.86569362,Rekognition-Labels,Debate,949837,29,111.031655,102,2960,592,yogurt - rfg yogurt - dannon
52.51610021,Rekognition-Celebrities,Brett Ewins,1130130,29,112.346499,59,1730,346,yogurt - rfg yogurt - dannon
62.74650087,Rekognition-Labels,Aurora,2519897,29,121.122292,76,2215,443,yogurt - rfg yogurt - dannon
85.25060939,category,Dogs,2271251,29,123.166275,105,3045,609,yogurt - rfg yogurt - dannon
71.46743583,Rekognition-Labels,Ferris Wheel,1161218,29,89.551275,64,1875,375,yogurt - rfg yogurt - dannon
91.59660317,Rekognition-Celebrities,Alondra de la Parra,1249584,28,90.614714,83,2340,468,yogurt - rfg yogurt - dannon
72.20049976,Rekognition-Labels,Skyscraper,3132472,28,116.342685,84,2365,473,yogurt - rfg yogurt - dannon
60.7019045,Rekognition-Labels,Puddle,736820,28,164.739477,100,2800,560,yogurt - rfg yogurt - dannon
97.00356395,Rekognition-Labels,Hedgehog,1126832,28,123.706795,120,3360,672,yogurt - rfg yogurt - dannon
