watchrate,taxonomy_type,tag_name,globalviewcount,videocount,avgduration,avgtotalsecondsperview,totalsecondsperview,sumtotalvideoviews,proscore
19.0617085,Rekognition-Labels,Canal,2298327372,1914,440.674035,84,161920,32384,pet supplies
54.26561719,Rekognition-Labels,Cafe,1791839530,1885,95.824949,52,98040,19608,pet supplies
16.47423208,Rekognition-Celebrities,Christian Thielemann,1732164903,1869,637.358995,105,196425,39285,pet supplies
77.92930482,Rekognition-Labels,Water Jug,1657633860,1860,35.930001,28,52760,10552,pet supplies
58.19166068,Rekognition-Labels,Kiosk,1585791852,1858,82.486046,48,90485,18097,pet supplies
61.77934662,Rekognition-Labels,Raspberry,1745573550,1855,69.602549,43,81310,16262,pet supplies
102.4995914,Rekognition-Labels,Adorable,2271901635,1845,77.073478,79,147255,29451,pet supplies
54.86378874,Rekognition-Celebrities,Will Yun Lee,1935499280,1844,96.60288,53,98000,19600,pet supplies
51.00895095,Rekognition-Celebrities,Grace Kelly,1280006016,1822,90.180251,46,85580,17116,pet supplies
51.00895095,Rekognition-Celebrities,Chris Newsome,1280006016,1822,90.180251,46,85580,17116,pet supplies
51.00895095,Rekognition-Celebrities,Emine Erdoğan,1280006016,1822,90.180251,46,85580,17116,pet supplies
51.00895095,Rekognition-Celebrities,Leigh Ann Larkin,1280006016,1822,90.180251,46,85580,17116,pet supplies
64.21090441,type,Food/Recipe,1537548740,1820,51.39314,33,61685,12337,pet supplies
51.2608547,Rekognition-Labels,Premiere,1354629640,1820,93.638704,48,87950,17590,pet supplies
51.26818039,Rekognition-Labels,Red Carpet,1350094595,1817,93.625324,48,87740,17548,pet supplies
51.26818039,Rekognition-Labels,Red Carpet Premiere,1350094595,1817,93.625324,48,87740,17548,pet supplies
58.23445171,Rekognition-Labels,Aisle,1592808219,1809,104.74899,61,111220,22244,pet supplies
57.95456386,Rekognition-Labels,Scooter,1095101577,1791,93.176441,54,98000,19600,pet supplies
57.04812591,Rekognition-Labels,Crib,2070330110,1790,91.15111,52,94750,18950,pet supplies
57.60977423,Rekognition-Celebrities,Jon Hamm,2043995112,1788,90.262461,52,93105,18621,pet supplies
66.86440887,Rekognition-Labels,Truck,1574394272,1784,107.680605,72,129155,25831,pet supplies
49.36071721,Rekognition-Labels,Candle,1290993631,1783,127.631857,63,113035,22607,pet supplies
65.68844758,Rekognition-Labels,Nachos,1317397765,1765,50.237144,33,59920,11984,pet supplies
56.13358596,Rekognition-Celebrities,Suzana Ćebić,1986079095,1755,90.854698,51,90915,18183,pet supplies
30.58231542,Rekognition-Labels,White Board,1385460044,1754,310.637042,95,167345,33469,pet supplies
73.58894343,Rekognition-Labels,Orange Juice,1476135500,1750,39.408094,29,50805,10161,pet supplies
65.37838624,Rekognition-Celebrities,Isaac Waddington,4402740040,1748,542.992907,355,621920,124384,pet supplies
102.021305,Rekognition-Labels,Collie,1263107696,1744,88.216868,90,157300,31460,pet supplies
54.9169857,Rekognition-Labels,Goblet,1890144600,1740,98.330233,54,94855,18971,pet supplies
57.50524404,Rekognition-Labels,Street Sign,1457864980,1735,97.382423,56,97400,19480,pet supplies
57.50524404,Rekognition-Labels,Road Sign,1457864980,1735,97.382423,56,97400,19480,pet supplies
45.52613694,Rekognition-Labels,Smog,1354146805,1705,166.937072,76,129625,25925,pet supplies
87.58035839,Rekognition-Labels,Mud,1309032184,1688,106.188193,93,157100,31420,pet supplies
44.0385765,soundtrack,Jazz,1304143736,1688,163.493023,72,122495,24499,pet supplies
64.87348169,Rekognition-Labels,Ankle,1204393680,1680,58.575552,38,65315,13063,pet supplies
43.40840034,content,New York City,1244926451,1679,165.866513,72,122320,24464,pet supplies
58.9581804,Rekognition-Labels,Camera,1317594930,1670,96.678696,57,95230,19046,pet supplies
98.34191338,Rekognition-Labels,French Bulldog,898748685,1665,76.264532,75,125280,25056,pet supplies
59.77267863,Rekognition-Celebrities,Gabriel Byrne,1958451000,1650,92.015284,55,91430,18286,pet supplies
59.77267863,Rekognition-Celebrities,Sara Botsford,1958451000,1650,92.015284,55,91430,18286,pet supplies
59.77267863,Rekognition-Celebrities,Steve Lillywhite,1958451000,1650,92.015284,55,91430,18286,pet supplies
59.5558858,Rekognition-Celebrities,Juan Mónaco,1381230696,1642,90.671139,54,90150,18030,pet supplies
65.10068927,Rekognition-Labels,Wheel,1591633998,1629,66.051528,43,70095,14019,pet supplies
77.83410372,Rekognition-Labels,Rubble,1511923984,1604,107.921844,84,136270,27254,pet supplies
56.37954257,Rekognition-Labels,Stocking,1156907256,1598,90.458343,51,82010,16402,pet supplies
56.37954257,Rekognition-Labels,Embroidery,1156907256,1598,90.458343,51,82010,16402,pet supplies
52.67806387,Rekognition-Labels,High Heel,1222447628,1598,91.119522,48,78170,15634,pet supplies
60.84877059,Rekognition-Labels,Smile,1165150439,1597,116.682719,71,114820,22964,pet supplies
37.99233297,Rekognition-Labels,Manga,1270758744,1576,215.833021,82,130035,26007,pet supplies
82.66506892,soundtrack,Upbeat,1182788838,1566,66.533544,55,86845,17369,pet supplies
62.19710051,Rekognition-Labels,People Hugging,915203476,1558,160.779199,100,157020,31404,pet supplies
43.44980584,content,Steak House ,1079036873,1543,170.311463,74,114610,22922,pet supplies
43.44980584,content,steak,1079036873,1543,170.311463,74,114610,22922,pet supplies
43.73358871,type,Historical,1066557800,1540,169.206329,74,114590,22918,pet supplies
43.72047616,content,food history,1060349492,1538,169.257077,74,114350,22870,pet supplies
43.72047616,content,black and white footage ,1060349492,1538,169.257077,74,114350,22870,pet supplies
40.6997726,Rekognition-Celebrities,Han Kang,531800064,1536,159.706052,65,101280,20256,pet supplies
74.44487758,Rekognition-Labels,Painting,1327752166,1534,40.298273,30,46745,9349,pet supplies
53.84283896,Rekognition-Celebrities,Finn Wolfhard,862676730,1530,124.436232,67,102945,20589,pet supplies
37.7685749,Rekognition-Celebrities,Wax Motif,1195255080,1528,219.759417,83,127135,25427,pet supplies
17.96916296,Rekognition-Labels,Bridge,1190916342,1526,539.813681,97,148850,29770,pet supplies
66.10409621,Rekognition-Labels,Spoke,1419258025,1525,65.048919,43,65575,13115,pet supplies
13.58646732,Rekognition-Celebrities,Justin Werner,1213597455,1519,721.305971,98,150185,30037,pet supplies
73.65137048,adjective,Convincing,1279457521,1517,103.188847,76,115360,23072,pet supplies
64.80735766,Rekognition-Labels,Cafeteria,1206587896,1511,70.979595,46,69660,13932,pet supplies
64.80735766,Rekognition-Labels,Buffet,1206587896,1511,70.979595,46,69660,13932,pet supplies
84.19867219,format,Subtitles,1265560516,1507,96.201042,81,123200,24640,pet supplies
58.97922361,Rekognition-Labels,Entertainment Center,1031605260,1505,96.644202,57,87130,17426,pet supplies
57.53611926,Rekognition-Celebrities,Chadwick Boseman,968857248,1504,99.068204,57,86635,17327,pet supplies
43.26089318,Rekognition-Celebrities,Yves Tanguy,1011083316,1502,171.055183,74,112045,22409,pet supplies
43.26089318,content,Peter Luger,1011083316,1502,171.055183,74,112045,22409,pet supplies
43.26089318,content,Sparks Steakhouse,1011083316,1502,171.055183,74,112045,22409,pet supplies
43.26089318,Rekognition-Celebrities,Mathieu Carrière,1011083316,1502,171.055183,74,112045,22409,pet supplies
43.26089318,content,Quality Meats,1011083316,1502,171.055183,74,112045,22409,pet supplies
43.26089318,content,St. Anselm,1011083316,1502,171.055183,74,112045,22409,pet supplies
43.26089318,content,trolley car,1011083316,1502,171.055183,74,112045,22409,pet supplies
43.26089318,content,Lobster,1011083316,1502,171.055183,74,112045,22409,pet supplies
43.26089318,content,Steak dinner,1011083316,1502,171.055183,74,112045,22409,pet supplies
43.26089318,content,Delmonico,1011083316,1502,171.055183,74,112045,22409,pet supplies
43.26089318,content,Neon Sign,1011083316,1502,171.055183,74,112045,22409,pet supplies
43.26089318,content,stock footage ,1011083316,1502,171.055183,74,112045,22409,pet supplies
43.26089318,content,Beatrice Inn,1011083316,1502,171.055183,74,112045,22409,pet supplies
43.26089318,content,Keens Steakhouse ,1011083316,1502,171.055183,74,112045,22409,pet supplies
43.26089318,content,The Palm,1011083316,1502,171.055183,74,112045,22409,pet supplies
43.26089318,content,Train,1011083316,1502,171.055183,74,112045,22409,pet supplies
55.83914932,Rekognition-Labels,Mirror,1077874686,1494,102.078919,57,85375,17075,pet supplies
65.17632819,type,Self-Improvement,1392618623,1487,64.440574,42,63255,12651,pet supplies
62.39470559,type,Cooking,903212252,1483,56.094503,35,53350,10670,pet supplies
64.21386713,Rekognition-Labels,Gear,1354336272,1476,63.849137,41,60740,12148,pet supplies
56.44852417,Rekognition-Labels,Plumbing,1481603793,1473,95.662377,54,79810,15962,pet supplies
19.49695614,Rekognition-Labels,Bucket,1060412042,1466,574.448643,112,164995,32999,pet supplies
65.33125232,Rekognition-Labels,Linen,1096281880,1460,67.349084,44,64450,12890,pet supplies
65.33125232,Rekognition-Labels,Tablecloth,1096281880,1460,67.349084,44,64450,12890,pet supplies
62.41619975,Rekognition-Labels,Reptile,734951224,1448,115.354668,72,105195,21039,pet supplies
64.7991421,Rekognition-Labels,Handbag,952239552,1448,60.185982,39,57740,11548,pet supplies
64.7991421,Rekognition-Labels,Purse,952239552,1448,60.185982,39,57740,11548,pet supplies
17.34512052,Rekognition-Labels,Game,1090821420,1443,588.061639,102,148310,29662,pet supplies
62.4541801,content,exercise ,1285673270,1433,64.046954,40,58415,11683,pet supplies
62.53714315,category,Wine,1286120550,1430,63.961988,40,57950,11590,pet supplies
59.31743931,Rekognition-Labels,Tachometer,938995200,1430,94.407312,56,80800,16160,pet supplies
62.57893355,content,ponytail,1279422283,1429,63.919274,40,57855,11571,pet supplies
62.57893355,content,Red wine,1279422283,1429,63.919274,40,57855,11571,pet supplies
62.57893355,content,unconventional workout,1279422283,1429,63.919274,40,57855,11571,pet supplies
62.57893355,content,motivations,1279422283,1429,63.919274,40,57855,11571,pet supplies
62.57893355,content,sit ups,1279422283,1429,63.919274,40,57855,11571,pet supplies
62.57893355,content,Working out,1279422283,1429,63.919274,40,57855,11571,pet supplies
62.57893355,Rekognition-Labels,Halter,1279422283,1429,63.919274,40,57855,11571,pet supplies
62.57893355,content,spandex,1279422283,1429,63.919274,40,57855,11571,pet supplies
62.57893355,content,Wine bottles,1279425141,1429,63.919274,40,57855,11571,pet supplies
62.57893355,content,Woman with Blonde Hair,1281427170,1429,63.919274,40,57855,11571,pet supplies
72.8648895,Rekognition-Labels,Blade,901012308,1428,42.544496,31,45665,9133,pet supplies
72.8648895,Rekognition-Labels,Dagger,901012308,1428,42.544496,31,45665,9133,pet supplies
72.8648895,Rekognition-Labels,Knife,901012308,1428,42.544496,31,45665,9133,pet supplies
51.57949303,Rekognition-Celebrities,Alfie Allen,805992864,1416,93.06024,48,68000,13600,pet supplies
59.66203141,Rekognition-Labels,Warplane,962897355,1395,110.623119,66,92720,18544,pet supplies
63.50277546,adjective,Educational,1224869390,1390,127.55348,81,113725,22745,pet supplies
66.64020379,Rekognition-Labels,Exercise,857982522,1389,64.525613,43,60645,12129,pet supplies
66.77510115,Rekognition-Labels,Working Out,852941170,1385,64.39526,43,60085,12017,pet supplies
53.33478056,Rekognition-Labels,Golf Cart,1103050416,1378,91.872507,49,67830,13566,pet supplies
101.5592865,Rekognition-Labels,Cocker Spaniel,750069984,1376,100.433947,102,141360,28272,pet supplies
101.5592865,Rekognition-Labels,Spaniel,750069984,1376,100.433947,102,141360,28272,pet supplies
53.37579345,Rekognition-Celebrities,Quentin Tarantino,1092862700,1370,91.801914,49,67250,13450,pet supplies
66.55812533,Rekognition-Labels,Fitness,821233140,1365,64.605185,43,59265,11853,pet supplies
101.4878628,Rekognition-Labels,Cow,745277496,1363,130.064814,132,180420,36084,pet supplies
28.92258053,Rekognition-Celebrities,Jeffrey Lurie,624412800,1350,304.260541,88,120060,24012,pet supplies
54.51621038,Rekognition-Labels,Door,797048829,1341,104.556057,57,77225,15445,pet supplies
57.70685254,Rekognition-Labels,Lingerie,879873012,1341,107.43958,62,84225,16845,pet supplies
135.8329374,Rekognition-Labels,Boxer,649312032,1336,94.969602,129,172850,34570,pet supplies
56.16469718,Rekognition-Labels,Leaf,842509320,1333,90.804371,51,68575,13715,pet supplies
56.16551117,Rekognition-Labels,Maple Leaf,839075720,1330,90.803055,51,68300,13660,pet supplies
67.51856317,Rekognition-Labels,Egg,625934240,1324,51.837596,35,46880,9376,pet supplies
51.90324714,Rekognition-Labels,Statue,1075450395,1315,129.086336,67,88265,17653,pet supplies
54.0073583,Rekognition-Labels,Sliding Door,767502144,1314,105.541174,57,75580,15116,pet supplies
54.30107048,category,Video & Computer Games,811910916,1308,97.603969,53,69830,13966,pet supplies
55.19556639,Rekognition-Celebrities,Gethin Anthony,814812224,1304,90.586986,50,65610,13122,pet supplies
55.19556639,Rekognition-Labels,Maple,814812224,1304,90.586986,50,65610,13122,pet supplies
55.19556639,Rekognition-Celebrities,Neil Halstead,814812224,1304,90.586986,50,65610,13122,pet supplies
52.63008666,Rekognition-Celebrities,Kit Harington,779993712,1296,119.703394,63,81660,16332,pet supplies
56.63510414,content,Young Adult Friends,785811262,1294,91.815846,52,68105,13621,pet supplies
106.9054724,Rekognition-Labels,Bird,841371832,1288,93.540581,100,129130,25826,pet supplies
57.24722668,Rekognition-Labels,Pillar,945347515,1285,85.593666,49,63755,12751,pet supplies
57.24722668,Rekognition-Labels,Column,945347515,1285,85.593666,49,63755,12751,pet supplies
53.67875887,Rekognition-Celebrities,Keysi Sayago,675119354,1274,93.146714,50,64575,12915,pet supplies
64.27435469,Rekognition-Labels,Adventure,788410909,1273,107.352303,69,87880,17576,pet supplies
57.13094012,Rekognition-Labels,Tow Truck,745918376,1267,99.770807,57,72855,14571,pet supplies
73.28100053,Rekognition-Labels,Squash,784983675,1255,50.490577,37,46500,9300,pet supplies
16.47423208,Rekognition-Labels,Festival,769851068,1246,637.358995,105,130950,26190,pet supplies
16.47423208,Rekognition-Celebrities,Benny Friedman,769851068,1246,637.358995,105,130950,26190,pet supplies
58.9529677,Rekognition-Labels,Flower Bouquet,1005757065,1245,79.72457,47,58910,11782,pet supplies
56.1997591,content,stunts,704870626,1241,92.527087,52,65510,13102,pet supplies
56.1997591,content,Aerobics,704870626,1241,92.527087,52,65510,13102,pet supplies
56.1997591,category,Exercise,704870626,1241,92.527087,52,65510,13102,pet supplies
56.1997591,Rekognition-Celebrities,Gregory David Roberts,704870626,1241,92.527087,52,65510,13102,pet supplies
56.1997591,content,man jumping,704870626,1241,92.527087,52,65510,13102,pet supplies
56.1997591,content,Cardio,704870626,1241,92.527087,52,65510,13102,pet supplies
56.1997591,content,Gym,704870626,1241,92.527087,52,65510,13102,pet supplies
56.1997591,content,fitness tracker,704870626,1241,92.527087,52,65510,13102,pet supplies
56.1997591,brand,LazRfit,704870626,1241,92.527087,52,65510,13102,pet supplies
56.1997591,content,obstacle course,704870626,1241,92.527087,52,65510,13102,pet supplies
56.1997591,content,creative exercise,704870626,1241,92.527087,52,65510,13102,pet supplies
56.1997591,content,woman jumping,704870626,1241,92.527087,52,65510,13102,pet supplies
56.1997591,content,Laser Tag,704870626,1241,92.527087,52,65510,13102,pet supplies
56.1997591,content,glow in the dark,704870626,1241,92.527087,52,65510,13102,pet supplies
69.53701913,Rekognition-Celebrities,John Oliver,655795836,1238,117.9228,82,101960,20392,pet supplies
58.94767012,Rekognition-Labels,Surfing,722018052,1236,91.606674,54,67490,13498,pet supplies
50.99465854,Rekognition-Labels,Monument,903829696,1232,129.42532,66,82340,16468,pet supplies
53.01726309,Rekognition-Labels,Paint Container,768305722,1223,105.625973,56,68760,13752,pet supplies
88.08129236,Rekognition-Labels,Poodle,649193610,1222,96.501763,85,104150,20830,pet supplies
124.022463,Rekognition-Labels,Pointer,574282700,1214,92.725138,115,140310,28062,pet supplies
72.81589482,Rekognition-Labels,Pumpkin,734718050,1210,49.439755,36,44150,8830,pet supplies
41.06201919,Rekognition-Labels,Tartan,982806886,1202,180.2152,74,90140,18028,pet supplies
41.06201919,Rekognition-Labels,Plaid,982806886,1202,180.2152,74,90140,18028,pet supplies
72.76197063,Rekognition-Labels,Onion,720017168,1198,49.476395,36,43610,8722,pet supplies
45.29615456,Rekognition-Celebrities,Marion James,543269223,1197,119.215418,54,64925,12985,pet supplies
60.33328999,Rekognition-Labels,Riding Bicycle,417928545,1195,94.475206,57,68525,13705,pet supplies
55.20565577,Rekognition-Celebrities,M. Night Shyamalan,694034014,1178,110.495925,61,72155,14431,pet supplies
55.26562744,Rekognition-Celebrities,DJ Ozma,691557384,1176,110.37602,61,71975,14395,pet supplies
55.26562744,Rekognition-Celebrities,Will Friedle,691557384,1176,110.37602,61,71975,14395,pet supplies
58.97526117,Rekognition-Labels,Jeep,600702212,1166,79.694433,47,55780,11156,pet supplies
57.48495326,Rekognition-Labels,Jet,659896775,1165,135.687681,78,91755,18351,pet supplies
61.43766776,content,Watching a movie,793319360,1160,102.542955,63,73945,14789,pet supplies
61.39941113,Rekognition-Labels,Hand,594690228,1149,84.691366,52,60565,12113,pet supplies
41.03551625,Rekognition-Labels,Fridge,704547125,1145,282.681956,116,133570,26714,pet supplies
41.03551625,Rekognition-Labels,Refrigerator,704547125,1145,282.681956,116,133570,26714,pet supplies
59.84145008,adjective,Controversial,792495468,1142,100.26495,60,69115,13823,pet supplies
58.07541615,Rekognition-Labels,Ravioli,535786739,1139,99.870141,58,66450,13290,pet supplies
59.00076179,Rekognition-Labels,Amphibious Vehicle,606342272,1136,91.524242,54,61460,12292,pet supplies
44.80431507,Rekognition-Celebrities,Isaac Hempstead Wright,487827648,1122,187.481942,84,94860,18972,pet supplies
60.03485696,Rekognition-Labels,Mixer,567257600,1120,83.284949,50,56695,11339,pet supplies
57.98329397,Rekognition-Labels,Library,558064984,1112,87.956369,51,57455,11491,pet supplies
70.24112992,Rekognition-Celebrities,Kenza Zouiten,500755412,1102,46.981021,33,36660,7332,pet supplies
58.06455024,Rekognition-Labels,Pie,525460806,1097,98.166609,57,62575,12515,pet supplies
59.21950193,brand,Star Wars,729326040,1094,96.252076,57,62435,12487,pet supplies
59.17492403,content,Lost in translation,726332383,1093,96.324585,57,62415,12483,pet supplies
59.17492403,content,Spoilers,726332383,1093,96.324585,57,62415,12483,pet supplies
56.44915034,Rekognition-Labels,Wedding,650399487,1093,93.88981,53,58040,11608,pet supplies
53.67875887,Rekognition-Celebrities,Alfre Woodard,496006056,1092,93.146714,50,55350,11070,pet supplies
53.67875887,Rekognition-Celebrities,Billy Eichner,496006056,1092,93.146714,50,55350,11070,pet supplies
55.94109438,Rekognition-Labels,Limo,533604827,1091,101.892894,57,62205,12441,pet supplies
42.00356363,Rekognition-Celebrities,Duncan Kenworthy,386825344,1088,176.175528,74,80920,16184,pet supplies
127.9880323,adjective,Optimistic,468096768,1088,89.852151,115,125830,25166,pet supplies
64.7991421,Rekognition-Labels,Strap,533100024,1086,60.185982,39,43305,8661,pet supplies
57.83700318,Rekognition-Labels,Fish,416253789,1071,100.281821,58,62850,12570,pet supplies
82.21182472,Rekognition-Labels,Chihuahua,447495074,1066,108.256933,89,95110,19022,pet supplies
51.57949303,Rekognition-Celebrities,Temple Grandin,453370986,1062,93.06024,48,51000,10200,pet supplies
95.66873264,Rekognition-Labels,Cattle,441157976,1057,139.021388,133,141370,28274,pet supplies
54.37522589,Rekognition-Labels,Bomber,534666796,1054,112.183442,61,64715,12943,pet supplies
53.75285983,Rekognition-Celebrities,Svetlana Romashina,479968688,1052,83.716476,45,47850,9570,pet supplies
53.75285983,Rekognition-Celebrities,Zoran Đinđić,479968688,1052,83.716476,45,47850,9570,pet supplies
53.05640851,Rekognition-Labels,Camping,474727825,1045,99.893682,53,56215,11243,pet supplies
58.32362937,Rekognition-Labels,Waffle,293459004,1044,113.161682,66,69640,13928,pet supplies
55.8304991,Rekognition-Labels,Mannequin,629101872,1044,112.841549,63,66210,13242,pet supplies
68.10521904,Rekognition-Celebrities,Robert Kelly,387375568,1031,290.726618,198,204600,40920,pet supplies
71.08327885,Rekognition-Labels,Conifer,583002444,1028,90.035239,64,65940,13188,pet supplies
67.18854594,Rekognition-Labels,Aloe,537691425,1025,58.045608,39,40715,8143,pet supplies
91.07916239,Rekognition-Labels,Altar,514104125,1025,49.407569,45,46790,9358,pet supplies
53.06250498,Rekognition-Labels,Campfire,453046803,1023,99.882205,53,54315,10863,pet supplies
53.06250498,Rekognition-Labels,Bonfire,453046803,1023,99.882205,53,54315,10863,pet supplies
80.86245508,Rekognition-Labels,Newborn,452834988,1011,75.43674,61,61930,12386,pet supplies
44.24350545,Rekognition-Labels,Robe,450943920,1008,171.776624,76,76665,15333,pet supplies
44.24350545,Rekognition-Labels,Gown,450943920,1008,171.776624,76,76665,15333,pet supplies
76.60538861,Rekognition-Labels,Sidewalk,761971562,1006,125.317555,96,97435,19487,pet supplies
76.60538861,Rekognition-Labels,Pavement,761971562,1006,125.317555,96,97435,19487,pet supplies
75.08299389,Rekognition-Labels,Bean,676630692,999,38.623926,29,29490,5898,pet supplies
43.34952184,Rekognition-Labels,Wedding Gown,430653915,991,173.012289,75,75000,15000,pet supplies
52.75138894,Rekognition-Labels,Night Club,343097083,991,119.428135,63,62750,12550,pet supplies
65.77592327,Rekognition-Labels,Ship,399461184,976,91.218788,60,59505,11901,pet supplies
46.56524276,Rekognition-Celebrities,Bernie Leadon,585244839,967,152.47424,71,69025,13805,pet supplies
42.84910534,Rekognition-Celebrities,Jeremy Renner,401290425,965,172.699055,74,72125,14425,pet supplies
42.84910534,Rekognition-Labels,Elf,401290425,965,172.699055,74,72125,14425,pet supplies
42.84910534,Rekognition-Celebrities,Janice Bryant Howroyd,401290425,965,172.699055,74,72125,14425,pet supplies
42.84910534,Rekognition-Celebrities,Lamman Rucker,401290425,965,172.699055,74,72125,14425,pet supplies
21.22247223,Rekognition-Labels,Eruption,431494518,962,438.214733,93,89945,17989,pet supplies
113.4775146,Rekognition-Labels,Elephant,429890930,959,93.410576,106,102375,20475,pet supplies
58.7977043,Rekognition-Labels,Mascot,424396124,956,83.336587,49,47775,9555,pet supplies
118.8881579,format,Multi-Segment,421786296,954,108.50534,129,123800,24760,pet supplies
61.88119984,Rekognition-Labels,Blender,377435000,950,79.183985,49,47365,9473,pet supplies
58.48996939,Rekognition-Labels,Cucumber,725701522,938,97.452607,57,54325,10865,pet supplies
60.97368115,Rekognition-Labels,Airliner,426227256,936,129.564098,79,74865,14973,pet supplies
52.39994057,Rekognition-Labels,Club,306381735,935,120.229144,63,59245,11849,pet supplies
53.40595499,Rekognition-Celebrities,Adele,400806450,935,112.347022,60,56815,11363,pet supplies
111.3386495,Rekognition-Labels,Manx,419148360,932,91.612392,102,95835,19167,pet supplies
63.41340963,Rekognition-Labels,Landslide,321947100,927,86.732444,55,51640,10328,pet supplies
68.71974588,Rekognition-Labels,Cocoa,302835313,919,49.476318,34,31520,6304,pet supplies
55.50527543,Rekognition-Labels,Lizard,250234866,918,104.494572,58,53675,10735,pet supplies
51.00895095,Rekognition-Celebrities,Lacey Chabert,320001504,911,90.180251,46,42790,8558,pet supplies
51.00895095,Rekognition-Celebrities,Lucélia Santos,320001504,911,90.180251,46,42790,8558,pet supplies
51.00895095,Rekognition-Celebrities,Jeff Neubauer,320001504,911,90.180251,46,42790,8558,pet supplies
62.30826506,Rekognition-Celebrities,Keegan-Michael Key,354867240,910,86.66587,54,49250,9850,pet supplies
55.66377468,Rekognition-Labels,Iguana,239947758,906,104.19703,58,53085,10617,pet supplies
137.4255074,category,Pets,377931664,904,104.784041,144,130990,26198,pet supplies
60.06339265,Rekognition-Labels,Map,501200896,896,91.569919,55,49650,9930,pet supplies
59.06299966,Rekognition-Labels,Patio,355765040,890,77.882939,46,41510,8302,pet supplies
62.68816899,Rekognition-Celebrities,Juan Zelada,225324672,888,62.212696,39,34820,6964,pet supplies
58.23397281,Rekognition-Celebrities,Charlie Heaton,424892925,885,91.012166,53,47325,9465,pet supplies
55.09626325,Rekognition-Celebrities,Daniel Radcliffe,558895740,884,74.41521,41,36465,7293,pet supplies
126.2924344,type,User Generated Content,379042031,877,103.727512,131,115295,23059,pet supplies
60.66751615,content,Asian Woman,378675528,876,60.988157,37,33150,6630,pet supplies
75.19464941,Rekognition-Labels,Terrier,397910736,876,130.328422,98,86080,17216,pet supplies
66.90377727,Rekognition-Labels,Meatball,291477240,873,55.303305,37,32765,6553,pet supplies
4.313156941,Rekognition-Celebrities,Yoshiaki Koizumi,312828480,864,2759,119,102870,20574,pet supplies
54.04570498,Rekognition-Celebrities,Gaten Matarazzo,279485398,862,123.969148,67,57765,11553,pet supplies
72.7511397,adjective,Professional,369504120,857,63.22925,46,39940,7988,pet supplies
45.29615456,Rekognition-Celebrities,Takeshi Tsuruno,277178175,855,119.215418,54,46375,9275,pet supplies
60.78075968,Rekognition-Labels,Ivy,359490372,849,138.201629,84,71725,14345,pet supplies
65.44270328,Rekognition-Labels,Playground,1030633760,848,536.347037,351,298370,59674,pet supplies
70.11212062,content,Sugar,357552594,846,48.493755,34,28900,5780,pet supplies
58.60618279,Rekognition-Labels,Breakfast,309490321,833,83.608926,49,41590,8318,pet supplies
61.27623968,Rekognition-Labels,Ocean Liner,263837910,830,89.757466,55,46390,9278,pet supplies
69.89951145,Rekognition-Labels,Path,543273180,830,157.368768,110,91550,18310,pet supplies
59.77267863,Rekognition-Celebrities,Connor Jessup,489612750,825,92.015284,55,45715,9143,pet supplies
59.77267863,Rekognition-Celebrities,Vladislav Namestnikov,489612750,825,92.015284,55,45715,9143,pet supplies
43.61142082,Rekognition-Celebrities,Arvind Vegda,300480800,820,171.973301,75,62100,12420,pet supplies
73.21515585,Rekognition-Labels,Balloon,305109441,819,73.755221,54,44435,8887,pet supplies
71.75736213,Rekognition-Celebrities,Andy Dalton,224790832,812,363.725745,261,212520,42504,pet supplies
106.25623,Rekognition-Celebrities,Peyton Manning,169039035,801,88.465401,94,75370,15074,pet supplies
56.37954257,Rekognition-Celebrities,Tom Van Landuyt,289226814,799,90.458343,51,41005,8201,pet supplies
93.98537489,Rekognition-Labels,Newfoundland,251626449,797,115.975491,109,87460,17492,pet supplies
18.03304006,Rekognition-Labels,Mushroom,323486064,792,521.265409,94,75030,15006,pet supplies
70.63362758,Rekognition-Labels,Intersection,600307073,787,83.529619,59,47105,9421,pet supplies
131.7634101,adjective,Adorable,277291707,781,109.286789,144,112830,22566,pet supplies
86.73436427,Rekognition-Celebrities,Jimmy Fallon,242054280,780,328.589484,285,222540,44508,pet supplies
45.67621879,Rekognition-Celebrities,Amelia Womack,205852140,780,109.466154,50,39075,7815,pet supplies
45.67621879,Rekognition-Celebrities,Reinaldo Arenas,205852140,780,109.466154,50,39075,7815,pet supplies
17.87211206,Rekognition-Labels,Agaric,307176286,773,531.554411,95,73995,14799,pet supplies
17.87211206,Rekognition-Labels,Amanita,307176286,773,531.554411,95,73995,14799,pet supplies
82.06671617,Rekognition-Labels,Backyard,259427328,768,93.826101,77,59900,11980,pet supplies
56.46415629,Rekognition-Labels,Worship,294636538,766,100.948998,57,44315,8863,pet supplies
53.40595499,Rekognition-Celebrities,Bill Clinton,268308450,765,112.347022,60,46485,9297,pet supplies
43.78057318,Rekognition-Labels,Ipod,294083145,757,105.069433,46,35495,7099,pet supplies
71.80227479,content,mixed drinks,290397068,754,38.995979,28,21815,4363,pet supplies
71.80227479,content,ice ,290397068,754,38.995979,28,21815,4363,pet supplies
71.80227479,content,soda water ,290397068,754,38.995979,28,21815,4363,pet supplies
54.15595148,Rekognition-Celebrities,Jon Flanagan,206427008,752,90.479437,49,37360,7472,pet supplies
59.31781829,Rekognition-Labels,Shark,190385448,748,97.778377,58,43645,8729,pet supplies
71.29563672,Rekognition-Labels,Bike,238062774,746,103.793168,74,55800,11160,pet supplies
