"video_id","feature_names"
"youtubeLweuy1X9Tcg","Human, Person, People, Coat, Overcoat, Clothing, Suit, Keanu Reeves, Electrical Device, Appliance, Microwave, Face, Portrait, Roger Galera Flores, Oven, Silhouette, Tuxedo, Car, Automobile, Screen"
"youtubeMHjTXYBSRck","Word, Plan, Diagram, Floor Plan, Human, Person, Screen, Text, People, Logo, Trademark, Electronics, Monitor, Art, LCD Screen, Poster, Scoreboard, Billboard, TEXT_MIDDLE_CENTER, TEXT_BOTTOM_CENTER"
"youtubeN2_HkWs7OM0","Dog, Animal, Plant, Flora, Collie, Food, Squash, Vegetable, Pumpkin, Produce, Pet, Floor, Hound, Beagle, Canine, Mammal"
"youtubeN3BeuqK9Y7o","Logo, Trademark, TEXT_MIDDLE_CENTER"
"youtubeNHEhTD0oZ44","Airplane, Transportation, Aircraft, Human, Person, People, Warplane, Bomber, Sky, Outdoors, Horizon, Airliner, Animal, TEXT_TOP_RIGHT, Nature, Flight, Motorcycle, Flying, Snowboarding, Snow"
"youtubeNYPBPZ_qcQs","Human, Person, People, Stage, Automobile, Car, Speech, Audience, Crowd, Bartender, Transportation, Convertible, Vehicle, Clothing, Swimwear"
"youtubeNooW_RbfdWI","Person, Human, People, Logo, Trademark, Tunnel, Animal, Chris Pratt, Aquarium, Water, Sea Life, Word, Pottery, Flora, Plant, Jar, Blackboard, Justice Smith, Clothing, Potted Plant"
"youtubeNwq1rbRfJnU","Pollution, Nature, Smoke, Smog, Steve Weatherford, Fog, Weather, Person, Human, Fort, Half Track, Castle, People, Transportation, Building, Truck, Architecture, Tank, Soldier, Army"
"youtubeO8hqGu-leFc","Human, Person, People, Performer, Musician, Guitarist, Playing Guitar, Leisure Activities, Musical Instrument, Guitar, Music, Text, Calligraphy, Handwriting, Tarmac, Asphalt, Fireworks, Night, Collage, Poster"
"youtubeOFNCSbOPxqA","Human, Person, People, Head, Collage, Poster, Clothing, Furniture, Chair, Art, Buddha, Veruschka von Lehndorff, Footwear, Shoe, Corridor, Audience, Crowd, Speech, Agata Buzek, Face"
"youtubeOfMK739lnKw","Transportation, Aircraft, Helicopter, Airplane, Person, Human, People, Soil, GPS, Electronics, Outdoors, Sand, Ground, Weapon, Warplane, Flight, Cardboard, Military, Military Uniform, Soldier"
"youtubeP1t__a3zVFw","Person, Human, People, Computer Hardware, Hardware, Electronics, Poster, Car, Automobile, Convertible, Transportation, Vehicle, Collage, Billboard, Plant, Flora, Jar, Pottery, Electrical Device, Breaker"
"youtubePhuOPJ5pWsU","White Board, Playing Golf, Warplane, Airplane, Smoke, Bomber, Transportation, Porthole, Window, Animal"
"youtubeQ5im0Ssyyus","Animal, Art, Mammal, Sculpture, Wildlife, Bat, Party Hat, Cow, Cattle, Figurine, Graffiti, Modern Art, Person, People, Human, Painting, Clothing, Envelope, Mail, Hat"
"youtubeQoSsxaqT1vM","Human, Person, People, Poster, Collage, Flyer, Brochure, Paper, Beard, Trademark, Logo, Electronics, Sign, TEXT_MIDDLE_CENTER, Screen, Team, Machine, Transportation, Robot, Military"
"youtubeQqRMTWqhwzM","Human, People, Person, Headrest, Cushion, Home Decor, Car Seat, Transportation, Lois McMaster Bujold, Car, Automobile, Vehicle, Logo, Trademark, Car Mirror, Mirror, Jar, Flora, Plant, Pottery"
"youtubeT9xSrnotXxU","Poster, Collage, Transportation, Text, Billboard, Airplane, Logo, Trademark, TEXT_BOTTOM_CENTER, Human, Person, People, Nature, Gravel, Dirt Road, Road, TEXT_MIDDLE_CENTER, TEXT_TOP_CENTER, Aircraft, Watercraft"
"youtubeTSr1tg-ivlA","Airplane, Transportation, Person, Human, Aircraft, People, Warplane, Banister, Handrail, Staircase, Takeoff, Bookcase, Post Malone, Furniture, Suitcase, Adventure, Felipe Pérez Roque, Luggage, Gliding, Nature"
"youtubeTd7236JoTAk","People, Human, Person, Drawing, Art, Sketch, Poster, Text, Signature, Handwriting, Autograph, TEXT_BOTTOM_LEFT, TEXT_BOTTOM_CENTER, Flyer, Brochure, Paper, Performer, Musician, Guitarist, Blackboard"
"youtubeTlSLbfhVod8","Nature, Outdoors, Flora, Plant, Vegetation, Tree, Forest, Jungle, Rainforest, Land, TEXT_MIDDLE_CENTER, Storm, Mountain, Alps, Thunderstorm, Sunlight, People, Human, Person, Weather"
"youtubeUXTv7y4SDHE","Nature, People, Human, Person, Sunlight, Water, Ocean, Sea, Sky, Beach, Coast, Outdoors, Cloud, Cumulus, Art, Sculpture, Silhouette, Weather"
"youtubeVAfbCYWo-WY","People, Human, Person, Kiefer Sutherland, Ryan Reynolds, Flora, Plant, Jar, Pottery, Vase, Potted Plant, Audience, Crowd, Blonde, Jury, Female, Girl, People Kissing, Logo, Trademark"
"youtubeVAjXnvNxF5g","Bus, Transportation, Vehicle, School Bus, Freeway, Road, Overpass, TEXT_BOTTOM_CENTER, Human, Person, People, Smoke, Nature, TEXT_MIDDLE_CENTER, Pollution, Train, Fog, Car, Automobile, Weather"
"youtubeX7XbukdoGmM","People, Person, Human, Audience, Crowd, Speech, Debate, Stage, Apollo Robbins"
"youtubeYHh4qCjn3xQ","Human, Person, People, Automobile, Car, Transportation, Vehicle, Flora, Plant, Jar, Pottery, Suv, Gautham Karthik, Clothing, Shirt, Convertible, Vase, Potted Plant, Furniture, Driving"
"youtubeYfBq3tO6IFU","Boat, Watercraft, Transportation, Vessel, Nature, Flood, Constriction Crane, Hovercraft, Suitcase, Luggage, Freighter, Ship, Tanker, Bridge, Building, Barge, Plant, Jar, Flora, Pottery"
"youtubeZKRA2pTwd60","Person, Human, Transportation, Vehicle, Soldier, Military, Military Uniform, Tank, Army, People, Truck, Half Track, Jason Somerville, Tire, Pole, Flora, Plant, Vegetation, Bush, Train"
"youtubeZjIKz23CVm8","Smoke, Nature, TEXT_BOTTOM_LEFT, Eruption, Human, People, Person, TEXT_TOP_CENTER, Road"
"youtube_OBlgSz8sSM","People Laughing, Person, People, Human, Child, Kid, Baby, TEXT_BOTTOM_CENTER, Portrait, Smile, Face, Couch, Furniture, Reading, Boy"
"youtube_T8AsjPgOBU","Soil, People, Human, Person, Outdoors, Sand, Transportation, Suv, Car, Automobile, Vehicle, Nature, Urban, Building, Desert, Animal, Tunnel, Camping, Tent, Leisure Activities"
"youtube_TYRa6vxxb0","Human, Person, People, Graham Norton, Overcoat, Coat, Clothing, Suit, Mohamed Farah, Couch, Furniture, Running, Sports, Sport, Bar Counter, Pub, John Arne Riise, TEXT_MIDDLE_LEFT, TEXT_TOP_LEFT, Alphabet"
"youtubeaAvFkeBXeoc","Person, Human, People, Soldier, Military, Military Uniform, Electronics, Joystick, Weapon, Knut Reinhardt, Suitcase, Transportation, Atv, Army, Luggage, Traffic Light, Photographer, Inflatable, Robot, Box"
"youtubebHT4pO0VcXI","People, Human, Person, Flora, Plant, Arecaceae, Palm Tree, Tree, Jar, Pottery, Fence, Dale Bozzio, Potted Plant, Vase, Female, Girl, Blonde, Banister, Handrail, Woman"
"youtubebVU-MmJZFFA","Human, Person, People, Justin Timberlake, Nature, Snow, Sunlight, Outdoors, Storm, Flora, Plant, Vegetation, Jungle, Forest, Tree, Fire, Flame, Camping, Campfire, Leisure Activities"
"youtubebp5nbA_rFYg","Transportation, Truck, Vehicle, Trailer Truck, Human, People, Person, Van, Rv, Fire Truck, Car, Automobile, Suv, Road, Coat, Overcoat, Clothing, Tarmac, Asphalt, Freeway"
"youtubecBPJDSkGcn8","Electronics, Screen, Atm, Cash Machine, Machine, Monitor, TEXT_BOTTOM_CENTER, Hardware, TV, Television, Phone, Mobile Phone, Cell Phone"
"youtubecU8HrO7XuiE","Head, Bust, People, Person, Human"
"youtubed-8ebBdPBhA","Human, Person, People, Swimwear, Clothing, Dinghy, Boat, Bikini, Transportation, Watercraft, Collage, Poster, Vessel, Nature, Water, Ocean, Sea, Logo, Outdoors, Trademark"
"youtubed3vBQcblbdk","Automobile, Car, Transportation, Gauge, Vehicle, Asphalt, Tarmac, Tachometer, Offroad, Sports Car, Race Car, Tunnel, Formula One, TEXT_TOP_RIGHT, TEXT_BOTTOM_RIGHT, TEXT_TOP_LEFT, Person, Human, People, Plant"
"youtubed5i9vgPdiVk","Poster, Text, Collage, Webpage, File, Logo, Trademark, TEXT_MIDDLE_CENTER, Word, TEXT_MIDDLE_LEFT, Human, Person, People, TEXT_BOTTOM_CENTER, Airplane, Spiral, Coil, Rotor, Scoreboard, Billboard"
"youtube6-xB3ij-5xM","Person, People, Human, Pay Chen, Blonde, Spencer Locke, Tripod, Anisha Ambrose, Female, Miniskirt, Skirt, Girl, Clothing, Manaka Ranaka, Woman, Marina Jacoby, Maddie Hasson, Joanne Chang, Baek Yerin, Peter Odemwingie"
"youtube68JQtxTzjqc","Human, People, Person, Animal, Plant, Flora, Jar, Pottery, Bird, Duck, Waterfowl, Vase, Potted Plant, Mascot, Window, Ornament, Pool, Nature, Storm, Duster"
"youtube6BODuzGQuhw","Alphabet, Text, Tunnel, Person, People, Human, Arch, Arched, Hole, Building, Architecture, Silhouette, Blackboard, Dawn, Sunrise, Red Sky, Dusk, Nature, Sunset, Sky"
"youtube6ZfuNTqbHE8","Person, Human, People, Sunlight, Robert Downey Jr., Logo, Trademark, PewDiePie, Face, Blonde, Steve Clifford, Elizabeth Olsen, Word, Female, Woman, Girl, Benedict Cumberbatch, Clothing, Coat, Suit"
"youtube71H459MYyAw","Road, Intersection, People, Human, Person, TEXT_BOTTOM_RIGHT, TEXT_BOTTOM_LEFT, TEXT_TOP_LEFT, TEXT_TOP_CENTER, Transportation, Nature, Car, Automobile, Storm, Hurricane, Freeway, Universe, Space, Astronomy, Outer Space"
"youtube73RV2mA7JBE","Automobile, Car, Transportation, Vehicle, Coupe, Sports Car, Building, Road, Freeway, Highway, Human, Person, People, Hotel, Motel, Scoreboard, Billboard, Sedan, Bridge, Boardwalk"
"youtube7MwQYcY479o","Animal, TEXT_TOP_RIGHT, Person, People, Human, Flora, Jar, Plant, Pottery, Mammal, Wildlife, Vase, Potted Plant, Ape, Monkey, Tiger, Orangutan, Foal, Horse"
"youtube7dHSzsSDnvs","Automobile, Car, Transportation, Vehicle, Sports Car, Coupe, Flyer, Poster, Brochure, Paper, Road, Freeway, Flora, Plant, Building, Billboard, Person, People, Human, Nature"
"youtube7yT8Sc-ifZw","Fire, Flame, Electrical Device, Appliance, Oven, Transportation, Train, Vehicle, Sink, Human, Person, People, Suitcase, Luggage, Forge, Smoke, Crowd, Audience, Nature, Boat"
"youtube82oPNXUf0Ks","People, Human, Person, Electrical Device, Appliance, Oven, Cristian Espinoza, Flora, Jar, Plant, Ahmet Güneştekin, Pottery, Vase, Potted Plant, Pie, Dessert, Food, Cake, Plaid, Tartan"
"youtube9FjHKHXUE2w","Person, Human, People, Word, Trademark, Logo, Silhouette, Cloak, Bruce Grobbelaar, Smoke, Dan Ewing"
"youtube9aJ0QEfK_mg","Human, Person, People, Rupert Holmes, Shahram Shokoohi, Bottle, Alcohol, TEXT_MIDDLE_CENTER, Liquor, Mikhail Galustyan, TEXT_MIDDLE_LEFT, Automobile, Car, Transportation, Beard, Vehicle, Beverage, Drink, Coat, Clothing"
"youtube9scyBxl-a2w","Human, Person, People, Transportation, Army, Soldier, Military, Military Uniform, Vehicle, Tank, TEXT_TOP_LEFT, Half Track, Truck, Windshield, Tunnel, Amphibious Vehicle, Bottle, Lathe, Pottery, Plant"
"youtubeAU-gi2WHQ1Y","Flora, Plant, Conifer, Tree, Pine, Potted Plant, Pottery, Vase, Porch, Jar, Sky"
"youtubeAqokkXoa7uE","Human, Person, People, Phillip Schofield, Couch, Furniture, Blonde, Plant, Flora, Jar, Pottery, Vase, Potted Plant, Daisy Lowe, Female, Girl, Holly Willoughby, Woman, Trademark, Logo"
"youtubeBbLZbBB6uZo","Poster, Paper, Flyer, Brochure, Dan Brereton, Person, Human, People, Swimwear, Clothing, Jar, Plant, Flora, Pottery, Potted Plant, Vase, Bikini"
"youtubeC_WUoqm05As","Person, Human, People, Trademark, Logo, TEXT_BOTTOM_LEFT, TEXT_BOTTOM_CENTER, Word, Hole, Confetti, Paper, Animal, Tomb, Cave, Leisure Activities, Walking, TEXT_TOP_CENTER, Flagstone, TEXT_BOTTOM_RIGHT, Nature"
"youtubeCvncJwCxxV0","Night, Outdoors"
"youtubeD_D2s1nMbxA","Person, Human, People, Bill Hader, Jonah Hill, Bench, Party, Alcohol, Liquor, Drink, Beverage, Officer, Military, Military Uniform, Police, Electrical Device, Glass, Bottle, Bartender, Jar"
"youtubeDbHDJtyXXe0","Text, Human, Person, People, TEXT_TOP_LEFT, TEXT_BOTTOM_CENTER, TEXT_TOP_RIGHT, TEXT_MIDDLE_CENTER, TEXT_TOP_CENTER, Business Card, Paper, Lighting, Oven, Appliance, Electrical Device"
"youtubeDjma6H0z2LU","Furniture, People, Human, Person, Couch, Chair, Plant, Flora, Jar, Playing Piano or Keyboard, Pottery, Sink, Vase, Potted Plant, Desk, Table, Keyboard, Electronics, Gemstone, Jewelry"
"youtubeEki3o5hCL4U","Person, Human, People, Game, Darts, Gliding, Leisure Activities, Adventure, Ground, Transportation, Silhouette, Crowd, Soil, Vehicle, Bicycle, Bike, Mud, Trademark, Logo, Hole"
"youtubeEv0G49jXJX0","Transportation, Outdoors, Nature, Soil, Airplane, Sand, Human, Person, Sunlight, Mountain, TEXT_BOTTOM_CENTER, Truck, Alps, Half Track, Aircraft, Vehicle, TEXT_BOTTOM_LEFT, Trademark, Logo, Desert"
"youtubeF8CDp_VI4ks","Road, Intersection, Asphalt, Tarmac, Zebra Crossing, Person, Human, People, Architecture, Court, Traffic Light, Flora, Plant, Transportation, Light, Building, Car, Automobile, Vehicle, Jar"
"youtubeFCSh48OlvMo","Person, Human, People, Lil Rel Howery, Jerrod Carmichael, Clothing, Coat, Overcoat, Flora, Jar, Plant, Pottery, Suit, Tuxedo, Keith Stanfield, Vase, Potted Plant, Couch, Furniture, Reading"
"youtubeFJYFELQUJE8","Human, Person, People, Logo, Trademark, TEXT_MIDDLE_CENTER, Word, Magazine"
"youtubeG9TBRI3KLxs","Person, People, Human, Motorcycle, Transportation, Vehicle, TEXT_MIDDLE_CENTER, TEXT_BOTTOM_CENTER, TEXT_MIDDLE_LEFT, TEXT_TOP_CENTER, Armor, Lighting, Arch, Arched, Pottery, Flora, Jar, Vase, Plant, Potted Plant"
"youtubeGAjbBbDjdPg","People, Human, Person, Robot, TEXT_MIDDLE_CENTER, Fisheye, Jen Kirkman, Kelvin Kwan, TEXT_TOP_CENTER, Armor, Space, Outer Space, Astronomy, Universe, Clothing, Trademark, Logo, Text, Toy, TEXT_MIDDLE_LEFT"
"youtubeGUYwTHelVdE","Car, Automobile, Transportation, Human, Person, Vehicle, People, Sports Car, Race Car, Logo, Trademark, Text, Crowd, TEXT_MIDDLE_CENTER, Road, Smoke, Pollution, Motorcycle, Nature, Smog"
"youtubeG_wusP9gBvs","Transportation, Watercraft, Ship, Vessel, Navy, Military, Destroyer, Coast Guard, Blackboard, Yacht, Storm, Nature, Electronics, Person, Human, People, Screen, TEXT_BOTTOM_LEFT, TEXT_BOTTOM_CENTER, Battleship"
"youtubeGn1Ae6q5hIk","Human, People, Person, Clothing, Coat, Overcoat, Suit, Word, Audience, Crowd, Speech, Bench, Architecture, Urban, TEXT_BOTTOM_CENTER, Building, TEXT_MIDDLE_LEFT, TEXT_MIDDLE_CENTER"
"youtubeHFiFQk04hAE","Car, Automobile, Transportation, TEXT_MIDDLE_CENTER, Vehicle, Windshield, People, Person, Human, Sports Car, Coupe, Logo, Trademark, Convertible, Furniture, Tire, Plant, Jar, Flora, Suitcase"
"youtubeHUzJ5R12JX8","People, Person, Human"
"youtubeHYRdoqF9A70","Person, Human, People, Military, Soldier, Military Uniform, Transportation, TEXT_MIDDLE_CENTER, Clothing, Suit, Coat, Overcoat, Trademark, Logo, Army, Tank, Vehicle, Smoke, TEXT_MIDDLE_LEFT, Flora"
"youtubeI2Rd8z_VHpE","TEXT_MIDDLE_CENTER, TEXT_MIDDLE_RIGHT, TEXT_MIDDLE_LEFT"
"youtubeIzTgNYSHpy0","Battleship, Navy, Ship, Transportation, Military, Watercraft, Vessel, People, Human, Person"
"youtubeJUj3MPkiyQU","Animal, Bird, Hummingbird, Plant, Flora, Food, Fig, Fruit, Produce, Woodpecker, Flicker Bird, Text, Birch, Tree, People, Human, Person, Swallow"
"youtubeKbOqsp3oUQI","People, Person, Human, Flooring, Plywood, Wood, Sphere"
"youtubeLCO9iQOhSrk","Person, Human, People, Mannequin, Robot, Cosplay, Costume, Clothing, Apparel, Electrical Device"
"youtubeLLNtZKpL0P8","Trademark, Logo, Person, Human, People, Triangle, Shelf, Table, Furniture, Indoors"
"youtubeLvlucywvtd4","Plant, Flora, Jar, Pottery, Vase, Potted Plant, Human, Person, People, Speech, Audience, Crowd, Airplane, Transportation, Overcoat, Coat, Clothing, Aircraft, Turbine, Machine"
"youtubeM7T0oSWkmfs","Person, Human, People, Prison, Smoke, Astronomy, Universe, Space, Outer Space, Silhouette, Hole, Torso, Fire, Flame, Lighting, Corridor, Head, Face, Portrait, Cockpit"
"youtubeMCo9-D7NvG8","Cockpit, People, Human, Person, Nature, Crater, Outdoors, Mountain, Volcano, Transportation, Warplane, Airplane, Driving, Silhouette, Vehicle, Aircraft"
"youtubeN1FrFVLmdOs","People, Human, Person, Word, Trademark, Logo, Nature, Plant, Flora, Vegetation, Forest, Rainforest, Tree, TEXT_MIDDLE_CENTER, Outdoors, Land, TEXT_MIDDLE_LEFT, Adam Dunn, Automobile, Suv"
"youtubeNUmKRQ8tiME","Human, Person, People, Coat, Overcoat, Clothing, Alien, Suit, Animal, Water, Aquarium, Sea Life, Television, TV, Lighting, Electronics, Silhouette, Head, Wristwatch, Flora"
"youtubeNjHxMJCbuGY","Lathe"
"youtube50j-jEt3B60","Poster, Collage"
"youtube5CoZ-_nSn_Q","Human, Person, People, Transportation, Crowd, Vehicle, Bike, Bicycle, Sport, Sports, TEXT_BOTTOM_CENTER, Submarine, Billboard, TEXT_MIDDLE_CENTER, Scoreboard, Logo, Trademark, Cyclist, TEXT_BOTTOM_RIGHT, Sphere"
"youtube6femQMzT6fY","Person, People, Human, Snow, Transportation, Tire, Automobile, Car, Trademark, Logo, Vehicle, Outdoors, Engine, Headrest, Motor, Machine, Home Decor, Cushion, Back, Car Seat"
"youtube77XLgPKbK5M","Digital Watch, Electronics, Camera, Human, Person, People, TEXT_TOP_CENTER, TEXT_TOP_RIGHT, GPS, TEXT_TOP_LEFT, Wristwatch, Modem, Hardware, Computer Hardware, Game, Domino"
"youtube7L4JnAuW00k","Person, Human, People, Kali Uchis, Joanna Kerns, Blonde, Gus Van Sant, Female, Girl, Mannequin, Roof, Building, Clothing, Cloak, Flora, Pablo Larraín, Door, Folding Door, Jar, Plant"
"youtube7NN3gsSf-Ys","Human, Person, People, Stage, Lighting, Performer, Leisure Activities, Playing Guitar, Musician, Guitarist, Music, Musical Instrument, Guitar, Face, Night Life, Night Club, Plant, Flora, Club, Portrait"
"youtube7OHMqdMpsj8","People, Human, Person, Food, Dessert, Cake, Creme, Cream, Cupcake, Icing, Cup, Aluminium, Tin, Toy, Can, Sphere, Sweets, Confectionery, Candy, Nail"
"youtube7ww1ZLN4ClI","Human, Person, People, Trademark, Logo, Transportation, Word, Ground, Airplane, Soil, Vehicle, Electronics, Flora, Plant, Military, Military Uniform, Soldier, GPS, Army, Tank"
"youtube7yQ7Wna1IZY","Person, People, Human, Billboard, Coat, Clothing, Overcoat, Suit, TEXT_BOTTOM_RIGHT, TEXT_TOP_LEFT, TEXT_BOTTOM_LEFT, Molding, Hangar, Logo, Trademark, Airplane, Nature, TEXT_BOTTOM_CENTER, Martin Rogan, Collage"
"youtube8BDG6c7e55s","Airplane, Transportation, Aircraft, Warplane, Bomber, Nature, People, Person, Human, Smoke, Sky, Poster, Collage, Eruption, Electronics, Flight, Hardware, Cloud, Flora, Plant"
"youtube8KSUJ9Xtw9E","Human, Person, People, Trademark, Logo, Diagram, Torso, Paper, Brochure, Flyer, Poster, White Board, Bust, Mannequin"
"youtube8SXkO93iyeE","Person, Human, People, TEXT_BOTTOM_CENTER, Jar, Flora, Plant, Potted Plant, Pottery, Vase, Silhouette, Furniture, Sideboard, Leisure Activities, Animal, Electronics, Electrical Device, Concert, Antenna, Crowd"
"youtube9NztY2bo8H0","Yard, Outdoors, Plant, Jar, Flora, Pottery, Vase, Potted Plant, T-Shirt, Jersey, Shirt, Clothing, Poster, Kennel, Den, Dog House, Playground, Animal, Dog, Pet"
"youtube9iIOmmDE1ko","Mark Hamill, Human, People, Person, Fire, Flame, Leisure Activities, Logo, Trademark, Marion Cotillard, Danny Boyle, Felicity Jones, M. Night Shyamalan, Chris Pratt, Ben Affleck, Emma Stone, Ana Wagener, Milla Jovovich, Will Smith, Neil Patrick Harris"
"youtubeA0FZIwabctw","Person, Human, People, Transportation, Car, Automobile, Vehicle, Crowd, Sphere, Nature, Launch, Airplane, Astronomy, Outer Space, Space, Universe, Stage, Windshield, Ocean, Water"
"youtubeA8HLnDP6uRM","Human, People, Person, Marie Tempest, Throne, Furniture, Kate McKinnon, Fountain, Water, Performer, Musical, Jar, Flora, Plant, Leisure Activities, Pottery, Potted Plant, Vase, Gift, Trophy"
"youtubeAShNPfmAkvY","Human, Person, People, Electronics, Computer, Blonde, Female, Girl, Tablet Computer, Woman, Beard, Head, Team, Laptop, Pc, Plant, Jar, Flora, Audience, Speech"
"youtubeActhIPQ_DFQ","Human, People, Person, Poster, Collage, Animal, Bull, Mammal, Stallion, Horse, Text, TEXT_MIDDLE_CENTER, Logo, Trademark, Nature, Word, Sculpture, Gargoyle, Ornament, Art"
"youtubeAiyZ92_JZxA","Human, People, Person, Kate McKinnon, Coat, Overcoat, Clothing, Suit, Mikey Day, Blonde, Logo, Trademark, Girl, Female, Light, Neon, Woman, Geraint Thomas, Poster, Drinking"
"youtubeAjCebKn4iic","Human, People, Person, Seo-Hyeon Ahn, Girl, Female, Steven Yeun, Tilda Swinton, Face, Blonde, Paul Dano, River, Waterfall, Woman, Portrait, Giancarlo Esposito, Mathieu Ganio, Water, Back, Lighting"
"youtubeCUAp1UCy-nk","Nature, Mountain, Alps, Outdoors, Car, Automobile, Transportation, Logo, Trademark, Vehicle, People, Person, Human, Sports Car, Head, Coupe, Road, Tarmac, Asphalt, Cave"
"youtubeC_7Lx7mUcRE","Plant, Jar, Flora, Yard, Outdoors, Pottery, Vase, Potted Plant, House, Cottage, Building, Housing"
"youtubeCsplLiZHbj0","Person, Human, People, Martin Shkreli, Overcoat, Clothing, Coat, Word, Suit, Plant, Jar, Flora, Pottery, Vase, Potted Plant, Lanny A. Breuer, Matt Taibbi, Claire McCaskill, Electrical Device, Silhouette"
"youtubeDCQ7qsjjjbE","Mark Matejka, Transportation, Car, Automobile, Suv, Trademark, Logo, Vehicle, Trailer Truck, Truck, Hedge, Fence, Plant, Flora, Building, Rubble, Ramp, Submarine, Road, Person"
"youtubeDQB2oDwgd9k","Transportation, Airplane, Seaplane, Logo, Trademark, TEXT_BOTTOM_RIGHT, Aircraft, TEXT_BOTTOM_CENTER, TEXT_BOTTOM_LEFT, TEXT_MIDDLE_CENTER, Submarine, Vehicle, Universe, Space, Outer Space, Astronomy, Watercraft, Navy, Military, Building"
"youtubeDq1JX3shw3s","Storm, Hurricane, Nature, Weather, Universe, Outer Space, Space, Astronomy, Sphere, Globe, Earth, Planet"
"youtubeDram5OSHuT8","Human, Person, People, Poster, Collage, Billboard, Universe, Astronomy, Outer Space, Space, Nature, Flood, Gauge, TEXT_BOTTOM_LEFT, Mud, Soil, Animal, Military, Stage, Armor"
"youtubeE7nwr6sA6Es","Human, People, Person, Phone, Electronics, Cell Phone, Mobile Phone, Computer, Jar, Plant, Flora, Poster, Collage, Pottery, Comics, Manga, Logo, Trademark, TEXT_MIDDLE_CENTER, Vase"
"youtubeFDD6PpalIoY","Road, Freeway, Car, Automobile, Highway, Transportation, Human, Person, Vehicle, People, Sedan, Rick Remender, Trademark, Logo, Antique Car, Model T, Parking, Parking Lot, Demolition, Traffic Jam"
"youtubeFMSwhXjEIao","Game, Domino, Logo, Trademark, TEXT_MIDDLE_CENTER, Flora, Jar, Plant, Pottery, TEXT_MIDDLE_RIGHT, Fence, Medication, Pill, Capsule, Vase, Potted Plant, Herbs, Planter, Building, File Folder"
"youtubeFaOSCASqLsE","Person, Human, People, Robot, Furniture, Face, Portrait, Prison, Audience, Crowd, Speech, Clothing, Text, Vest, Chair, Blonde, Hardware, Electronics, License, License Plate"
"youtubeGN-xVSlnWKQ","Glenn Howerton, Human, Person, People, Poster, Brochure, Flyer, Paper, File, Webpage, Coat, Overcoat, Clothing, Suit, Collage, Magazine, Performer, Musical Instrument, Pianist, Music"
"youtubeGbLQE2C181U","Logo, Trademark, Cloud, Sky, Nature, Poster, Collage, Outdoors, Weather, Diagram, Plan, Cumulus, Text, Mail, Airmail, Envelope, TEXT_MIDDLE_CENTER, Flag, Receipt, Window"
"youtubeHg9cbi7aEfY","Cardboard, Logo, Trademark, Person, Human, Transportation, Military Uniform, Tank, Military, Soldier, Vehicle, Army, Truck, Half Track, Propeller, TEXT_MIDDLE_CENTER, Toy, Ring, Ornament, Jewelry"
"youtubeHh84Oe8JxUQ","Animal, Person, People, Human, Sea Life, Beluga Whale, Mammal, Water, Aquarium, Nature, Back, Silhouette, Sea, Ocean"
"youtubeHjmJI2q2cSg","Human, Person, People, Automobile, Car, Convertible, Transportation, Suitcase, Luggage, Vehicle, Windshield, Car Show"
"youtubeHlKDwrr3HA8","Person, Human, People, Footwear, Clothing, Logo, Word, Trademark, Shoe, Tiki, Totem, Pillar, Architecture, Column, Building, Emblem, Flame, Fire"
"youtubeHpCvySLGuOA","Human, Person, People, Military, Soldier, Military Uniform, Transportation, Airplane, Aircraft, John Lydon, Sunlight, Soil, Nature, Rick Santorum, Silhouette, Ground, Text, Marc Kennedy, Marie-Laure Delie, Outdoors"
"youtubeIBTP62jd4DA","Outer Space, Universe, Astronomy, Space, Nancy Binay, Human, People, Person, Bottle, Electronics, Rocket, Porthole, Window, Antenna, Electrical Device, Paul McGowan, Hardware, Transportation, Train, Space Station"
"youtubeIRq18WpQZC0","Building, Urban, Astronomy, Flora, Jar, Plant, Pottery, Potted Plant, Vase, People, Person, Human, Neighborhood, Projector, Tire, Cup, Trademark, Logo, Night, Moon"
"youtubeI_wCzamUgjM","Human, People, Person, Automobile, Car, Transportation, Vehicle, Troels Lund Poulsen, Demolition, Rubble, Building, Urban, Driving, Car Mirror, Mirror, Neighborhood, Sunglasses, Sedan, Factory"
"youtubeIfz7bXDjjGs","People, Person, Human, Art, Collage, Poster, Modern Art, Trademark, Logo, Fire, Flame, Airplane, Manga, Comics, Transportation, Aircraft, TEXT_MIDDLE_LEFT, Figurine"
"youtubeCd7lCluoyuE","Human, Person, People, Graffiti, Text, Fire, Art, TEXT_MIDDLE_LEFT, Head, Flame, Silhouette, Brick, Poster, Collage, TEXT_TOP_RIGHT, TEXT_BOTTOM_LEFT, Hole, Word, Clown, Performer"
"youtubeCdTNbXbCdr8","Human, Person, People, Crowd, Logo, Trademark, Audience, Speech, TEXT_BOTTOM_CENTER, Clothing, Transportation, Sweatshirt, Sweater, Leisure Activities, Shirt, TEXT_BOTTOM_RIGHT, Fishing, Vehicle, Bike, Bicycle"
"youtubeCeTI5O8N5B0","Human, People, Person, People Laughing, TEXT_BOTTOM_RIGHT, TEXT_BOTTOM_CENTER, Laughing, Speech, Press Conference, Audience, Crowd, Bust, Head, Army, Military, Military Uniform, Soldier, Team, Text, TEXT_MIDDLE_CENTER"
